,house,department,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,pop_cent_lat,pop_cent_long,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
1769,1324,kanel,aoure,senegal,15,0,-3.85715383737942,1.0,15.14596428,-12.94689277,15.15,-12.95,15.23872587,-13.36263999,-1.4115985234578452,-1.4222437342007956,1.1666666666666665,0.4,-1.6673047542572021,1.1000000000000005,39964485.85738085,0.17064349304190882,0.3381165478884209
1770,1286,mbacke,mbacke khewar,senegal,8,0,-1.80675166564579,,14.80411689,-15.91020024,14.8,-15.9,14.81724179,-15.88108409,-1.3709971904754639,-1.3709971904754639,1.0,0.2,-1.3709971904754639,-0.19999999999999973,51273248.72292103,0.18265194123499526,1.4760591207788578
1771,1442,matam,badel,senegal,10,2,-3.79244039097451,1.0,15.96479168,-13.59455201,15.95,-13.6,16.0110665,-13.6728487,-1.413062572479248,-1.4491613864898683,1.4,0.5,-1.9988675117492676,-0.5,85012463.82991388,0.14806576576663139,0.3937995843352191
1772,485,mbour,darou salam,senegal,11,1,-2.62554076369113,1.0,15.44284137,-14.05528102,15.45,-14.05,15.38130032,-14.01712506,-1.3363890647888184,-1.433099627494812,2.0,0.2,-2.6727781295776367,-0.19999999999999973,27289358.567014486,0.17132590395610106,1.8194241026731515
1773,1918,podor,nanaye,senegal,7,0,-4.94531440437986,,16.24874342,-14.10811085,16.25,-14.1,16.42033799,-14.01712506,-1.4216880947351456,-1.4927140325307846,1.75,0.5,-2.5103139728307724,-0.09999999999999998,92486397.08218706,0.14791239420962837,-0.026846788331014226
1774,1306,mbacke,darou khoudoss i,senegal,6,0,-1.66202933579731,,14.8653417,-15.87905597,14.85,-15.9,14.85551526,-15.88108409,-1.390240490436554,-1.390240490436554,1.0,0.2,-1.390240490436554,-0.19999999999999973,51273248.72292103,0.17634686986259673,1.3605905971575065
1775,475,mbour,darou salam,senegal,9,0,-2.40392582813044,,15.44284137,-14.05528102,15.45,-14.05,15.38130032,-14.01712506,-1.3363890647888184,-1.433099627494812,2.0,0.2,-2.6727781295776367,-0.19999999999999973,27289358.567014486,0.17132590395610106,1.8194241026731515
1776,1230,diourbel,cite basse,senegal,12,2,-1.80181038003192,0.0,14.6563781,-16.23450966,14.65,-16.25,14.66195934,-16.23192106,-1.4404619137446086,-1.4663568337758381,1.3333333333333333,0.3,-1.9705688158671062,-0.30000000000000004,24261947.253483657,0.18154962561663165,0.9397827410080014
1777,56,pikine,ousmane faye 05,senegal,1,0,-2.40151845095551,,14.8268,-17.27016,14.85,-17.25,14.81724179,-17.22764196,-1.7305117845535278,-1.7305117845535278,2.0,0.3,-3.4610235691070557,-0.30000000000000004,154869.64796579359,0.1501572092451867,1.451061307156968
1778,1227,diourbel,thierno kandji,senegal,10,3,-1.88051427346657,1.0,14.6563661,-16.23464222,14.65,-16.25,14.66195934,-16.23192106,-1.4404619137446086,-1.4663568337758381,1.3333333333333333,0.3,-1.9705688158671062,-0.30000000000000004,24261947.253483657,0.18154962561663165,0.9397827410080014
1779,1226,diourbel,thierno kandji,senegal,4,1,-1.67343124497084,0.0,14.6563661,-16.23464222,14.65,-16.25,14.66195934,-16.23192106,-1.4404619137446086,-1.4663568337758381,1.3333333333333333,0.3,-1.9705688158671062,-0.30000000000000004,24261947.253483657,0.18154962561663165,0.9397827410080014
1780,766,diourbel,medinatoul,senegal,7,0,-1.00671230739977,,14.73727345,-16.24237956,14.75,-16.25,14.74391863,-16.24558632,-1.43814484278361,-1.4564633170763652,1.5,0.4,-2.155242065588633,0.10000000000000031,32088421.975644197,0.1837716228873471,0.9820974834469061
1781,609,rufisque,diokoul kaw,senegal,8,0,-0.251590617377414,,14.71694283,-17.29013219,14.7,-17.3,14.72094534,-17.34454455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1782,1090,kaolack,ndorong,senegal,4,0,-1.73442709619722,,14.08694396,-16.35938655,14.1,-16.35,14.0770377,-16.39672928,-1.6805012226104736,-1.77145254611969,2.0,0.1,-3.3610024452209473,-0.09999999999999998,40611737.75569371,0.17877736877872208,-0.09217378962256967
1783,398,guediawaye,cite des enseignants,senegal,4,0,-1.26556609301943,,14.77683245,-17.40519022,14.8,-17.4,14.77734506,-17.39599836,-1.726071834564209,-1.726071834564209,2.0,0.3,-3.452143669128418,-0.30000000000000004,141962.16483858545,,0.20241083987855846
1784,450,dakar,arafat,senegal,4,1,-1.21590410720137,1.0,14.71105977,-17.4688686,14.7,-17.45,14.72094534,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1785,629,rufisque,niagha ouolof,senegal,9,2,-0.994337609317206,1.0,14.80539524,-17.23892342,14.8,-17.25,14.81724179,-17.22764196,-1.7393890619277954,-1.7393890619277954,2.0,0.3,-3.478778123855591,-0.30000000000000004,154869.64796579359,0.1776861332432898,0.7546267487414203
1786,1892,podor,sourboti,senegal,1,0,-1.11384874364369,,16.22157694370984,-14.09291881,16.2,-14.1,16.42033799,-14.01712506,-1.3955443054437637,-1.4616426974534988,1.75,0.5,-2.4616347700357437,-0.09999999999999998,92486397.08218706,0.15400951552854542,-0.02854514485587989
1787,886,bambeye,leona sud,senegal,2,0,0.145171231269527,,14.69755622,-16.45053577,14.7,-16.45,14.72094534,-16.45109143,-1.4451796611150105,-1.4870269695917766,1.5,0.4,-2.183404505252838,0.10000000000000031,32088421.975644197,0.18615080486793908,0.8862070221520882
1788,1970,dagana,bouleydi,senegal,8,2,-2.34893227607504,1.0,16.58435183,-15.45257669,16.6,-15.45,16.47147469,-15.40508637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13777993152999532,0.0
1789,1662,kaffrine,darou nandjigui,senegal,10,2,-1.38063795717625,1.0,14.1046257,-15.54985414,14.1,-15.55,14.0770377,-15.5307987,-1.8760344982147217,-1.9538320302963257,2.0,0.1,-3.7520689964294434,-0.09999999999999998,40611737.75569371,0.1882620812275444,1.9248660902354642
1790,1962,dagana,bouleydi,senegal,7,1,-2.29391940805359,0.0,16.58435183,-15.45257669,16.6,-15.45,16.47147469,-15.40508637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13777993152999532,0.0
1791,1612,matam,diandioly,senegal,8,0,-2.25468355105065,,15.54077403,-13.24904558,15.55,-13.25,15.6680352,-13.36263999,-1.421538233757019,-1.421538233757019,1.0,0.4,-1.421538233757019,0.10000000000000009,25482874.922935735,0.14071257896116265,0.17870419711314503
1792,623,rufisque,niagha ouolof,senegal,2,0,0.108695911184245,1.0,14.80539524,-17.23892342,14.8,-17.25,14.81724179,-17.22764196,-1.7393890619277954,-1.7393890619277954,2.0,0.3,-3.478778123855591,-0.30000000000000004,154869.64796579359,0.1776861332432898,0.7546267487414203
1793,1954,dagana,bouleydi,senegal,7,0,-0.150157874435414,,16.58435183,-15.45257669,16.6,-15.45,16.47147469,-15.40508637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13777993152999532,0.0
1794,1955,dagana,bouleydi,senegal,6,2,-2.79023737880671,1.0,16.58435183,-15.45257669,16.6,-15.45,16.47147469,-15.40508637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13777993152999532,0.0
1795,638,rufisque,niagha ouolof,senegal,6,2,0.509052681827235,1.0,14.80539524,-17.23892342,14.8,-17.25,14.81724179,-17.22764196,-1.7393890619277954,-1.7393890619277954,2.0,0.3,-3.478778123855591,-0.30000000000000004,154869.64796579359,0.1776861332432898,0.7546267487414203
1796,633,rufisque,niagha wolof,senegal,4,0,-1.56418835486768,,14.82344849,-17.24397596,14.8,-17.25,14.81724179,-17.22764196,-1.7393890619277954,-1.7393890619277954,2.0,0.3,-3.478778123855591,-0.30000000000000004,154869.64796579359,0.1776861332432898,0.7546267487414203
1797,1953,dagana,bouleydi,senegal,9,0,-0.137215185154431,,16.58435183,-15.45257669,16.6,-15.45,16.47147469,-15.40508637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13777993152999532,0.0
1798,1346,matam,agnam civol,senegal,6,0,-0.6533819762863,,16.00801046,-13.68783836,16.0,-13.7,16.0110665,-13.6728487,-1.4798132181167603,-1.6250404516855876,2.3333333333333335,0.3,-3.4642043113708496,-0.29999999999999993,74216422.3927834,0.14468254973603553,-0.10879370605869632
1799,774,diourbel,medinatoul,senegal,5,1,-0.004051439721567,1.0,14.73727345,-16.24237956,14.75,-16.25,14.74391863,-16.24558632,-1.43814484278361,-1.4564633170763652,1.5,0.4,-2.155242065588633,0.10000000000000031,32088421.975644197,0.1837716228873471,0.9820974834469061
1800,1841,st-louis,sor nord,senegal,9,2,0.540115136101594,0.0,16.03200409,-16.47188231,16.05,-16.45,16.0110665,-16.45109143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125913448397688,0.0
1801,1839,st-louis,sor nord,senegal,6,4,0.633302498924671,1.0,16.03200409,-16.47188231,16.05,-16.45,16.0110665,-16.45109143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125913448397688,0.0
1802,1311,mbacke,darou khoudouss,senegal,5,2,-0.401345907594155,1.0,14.8653417,-15.87905597,14.85,-15.9,14.85551526,-15.88108409,-1.390240490436554,-1.390240490436554,1.0,0.2,-1.390240490436554,-0.19999999999999973,51273248.72292103,0.17634686986259673,1.3605905971575065
1803,1116,kaolack,sara ndiougary,senegal,11,0,0.250198896207576,,,,,,14.72402296,-17.45998489,,,,,,,,,
1804,71,pikine,ousmane faye 05,senegal,9,1,0.540115136101594,0.0,14.8268,-17.27016,14.85,-17.25,14.81724179,-17.22764196,-1.7305117845535278,-1.7305117845535278,2.0,0.3,-3.4610235691070557,-0.30000000000000004,154869.64796579359,0.1501572092451867,1.451061307156968
1805,1368,matam,nguedjilogne somone,senegal,16,1,-2.15238869843495,1.0,15.9373344,-13.35219736,15.95,-13.35,16.0110665,-13.36263999,-1.464976143836975,-1.4993435621261597,1.4,0.5,-2.073451375961304,-0.5,85012463.82991388,0.14380216606801252,0.2996544329378138
1806,791,mbacke,guede bousso,senegal,8,5,-0.0362622087627638,0.0,14.89820198,-15.86724177,14.9,-15.85,14.85551526,-15.88108409,-1.3956090211868286,-1.3956090211868286,1.0,0.2,-1.3956090211868286,-0.19999999999999973,51273248.72292103,0.17998058917417376,1.118278952814868
1807,1744,bakel,ndiaye counda,senegal,7,0,-1.40159753521089,,14.1372415,-15.49080373,14.15,-15.5,14.13637726,-15.5307987,-1.5200930833816528,-1.6106274127960205,2.0,0.2,-3.0401861667633057,-0.19999999999999973,30258285.749561816,0.19275533250256532,1.8791337657119103
1808,1280,mbacke,mbacke khewar,senegal,7,0,-0.0877971757881664,,14.80411689,-15.91020024,14.8,-15.9,14.81724179,-15.88108409,-1.3709971904754639,-1.3709971904754639,1.0,0.2,-1.3709971904754639,-0.19999999999999973,51273248.72292103,0.18265194123499526,1.4760591207788578
1809,793,mbacke,guede bousso,senegal,4,1,0.66436495319903,1.0,14.89820198,-15.86724177,14.9,-15.85,14.85551526,-15.88108409,-1.3956090211868286,-1.3956090211868286,1.0,0.2,-1.3956090211868286,-0.19999999999999973,51273248.72292103,0.17998058917417376,1.118278952814868
1810,1375,matam,nguidjilogne somone,senegal,8,1,-0.776900429396693,1.0,,,,,14.72402296,-17.45998489,,,,,,,,,
1811,554,pikine,samba niang,senegal,5,1,0.560823438951166,0.0,14.80972717,-15.90288816,14.8,-15.9,14.81724179,-15.88108409,-1.3709971904754639,-1.3709971904754639,1.0,0.2,-1.3709971904754639,-0.19999999999999973,51273248.72292103,0.18265194123499526,1.4760591207788578
1812,1361,matam,agnam civol,senegal,11,3,-0.0318247152949981,1.0,16.00801046,-13.68783836,16.0,-13.7,16.0110665,-13.6728487,-1.4798132181167603,-1.6250404516855876,2.3333333333333335,0.3,-3.4642043113708496,-0.29999999999999993,74216422.3927834,0.14468254973603553,-0.10879370605869632
1813,61,pikine,ousmane faye 05,senegal,7,1,-0.530808172376752,0.0,14.8268,-17.27016,14.85,-17.25,14.81724179,-17.22764196,-1.7305117845535278,-1.7305117845535278,2.0,0.3,-3.4610235691070557,-0.30000000000000004,154869.64796579359,0.1501572092451867,1.451061307156968
1814,628,rufisque,niagha ouolof,senegal,8,1,-1.57978555775907,0.0,14.80539524,-17.23892342,14.8,-17.25,14.81724179,-17.22764196,-1.7393890619277954,-1.7393890619277954,2.0,0.3,-3.478778123855591,-0.30000000000000004,154869.64796579359,0.1776861332432898,0.7546267487414203
1815,59,pikine,ousmane faye 05,senegal,7,0,0.453388396838186,,14.8268,-17.27016,14.85,-17.25,14.81724179,-17.22764196,-1.7305117845535278,-1.7305117845535278,2.0,0.3,-3.4610235691070557,-0.30000000000000004,154869.64796579359,0.1501572092451867,1.451061307156968
1816,491,mbour,darou salam,senegal,7,2,0.602240044650312,1.0,15.44284137,-14.05528102,15.45,-14.05,15.38130032,-14.01712506,-1.3363890647888184,-1.433099627494812,2.0,0.2,-2.6727781295776367,-0.19999999999999973,27289358.567014486,0.17132590395610106,1.8194241026731515
1817,741,diourbel,medinatoul est,senegal,9,1,0.540115136101594,0.0,,,,,14.72402296,-17.45998489,,,,,,,,,
1818,72,pikine,ousmane faye 05,senegal,3,0,-0.683713066573616,,14.8268,-17.27016,14.85,-17.25,14.81724179,-17.22764196,-1.7305117845535278,-1.7305117845535278,2.0,0.3,-3.4610235691070557,-0.30000000000000004,154869.64796579359,0.1501572092451867,1.451061307156968
1819,1960,dagana,bouleydi,senegal,9,1,-0.0207309816255842,1.0,16.58435183,-15.45257669,16.6,-15.45,16.47147469,-15.40508637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13777993152999532,0.0
1820,1067,louga,santhiaba centre,senegal,5,2,0.0569251540603135,1.0,15.6277561,-16.22782692,15.65,-16.25,15.6680352,-16.23192106,-1.5431695381800334,-1.5738041798273723,1.6666666666666667,0.3,-2.5588854551315308,-0.30000000000000004,30282955.40571375,0.16633043700660294,0.7111154181732052
1821,1357,matam,sinthiou cire mato,senegal,4,3,-2.34893227607504,1.0,16.04509141,-13.72755926,16.05,-13.75,16.0110665,-13.6728487,-1.4807889064153035,-1.607552409172058,2.3333333333333335,0.3,-3.43306827545166,-0.29999999999999993,88992224.96618174,0.14522639792954245,-0.4576762448137275
1822,622,rufisque,niagha ouolof,senegal,14,0,-0.0983871173114819,,14.80539524,-17.23892342,14.8,-17.25,14.81724179,-17.22764196,-1.7393890619277954,-1.7393890619277954,2.0,0.3,-3.478778123855591,-0.30000000000000004,154869.64796579359,0.1776861332432898,0.7546267487414203
1823,74,pikine,ousmane faye 05,senegal,5,1,1.09839068513751,0.0,14.8268,-17.27016,14.85,-17.25,14.81724179,-17.22764196,-1.7305117845535278,-1.7305117845535278,2.0,0.3,-3.4610235691070557,-0.30000000000000004,154869.64796579359,0.1501572092451867,1.451061307156968
1824,631,rufisque,niagha ouolof,senegal,7,1,-1.10198839337533,0.0,14.80539524,-17.23892342,14.8,-17.25,14.81724179,-17.22764196,-1.7393890619277954,-1.7393890619277954,2.0,0.3,-3.478778123855591,-0.30000000000000004,154869.64796579359,0.1776861332432898,0.7546267487414203
1825,1746,bakel,ndiaye counda,senegal,3,1,-1.62447074247078,1.0,14.1372415,-15.49080373,14.15,-15.5,14.13637726,-15.5307987,-1.5200930833816528,-1.6106274127960205,2.0,0.2,-3.0401861667633057,-0.19999999999999973,30258285.749561816,0.19275533250256532,1.8791337657119103
1826,1396,matam,boynadji roumde,senegal,20,1,-2.21742707222107,1.0,15.66051954,-13.35041654,15.65,-13.35,15.6680352,-13.36263999,-1.366512656211853,-1.4358363151550293,1.75,0.4,-2.3698430359363556,-0.3999999999999999,77561722.88975699,0.14329296566920452,0.3603540429932961
1827,1959,dagana,bouleydi,senegal,8,0,-2.00486129807624,,16.58435183,-15.45257669,16.6,-15.45,16.47147469,-15.40508637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13777993152999532,0.0
1828,640,rufisque,niagha ouolof,senegal,8,2,-0.551650917597871,1.0,14.80539524,-17.23892342,14.8,-17.25,14.81724179,-17.22764196,-1.7393890619277954,-1.7393890619277954,2.0,0.3,-3.478778123855591,-0.30000000000000004,154869.64796579359,0.1776861332432898,0.7546267487414203
1829,1358,matam,sinthiou sire mato,senegal,15,2,-2.16565631509714,1.0,16.00801046,-13.68783836,16.0,-13.7,16.0110665,-13.6728487,-1.4798132181167603,-1.6250404516855876,2.3333333333333335,0.3,-3.4642043113708496,-0.29999999999999993,74216422.3927834,0.14468254973603553,-0.10879370605869632
1830,1957,dagana,bouleydi,senegal,7,0,-1.2771465092788,,16.58435183,-15.45257669,16.6,-15.45,16.47147469,-15.40508637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13777993152999532,0.0
1831,827,diourbel,medinatoul,senegal,3,0,-0.613893090062097,,14.73727345,-16.24237956,14.75,-16.25,14.74391863,-16.24558632,-1.43814484278361,-1.4564633170763652,1.5,0.4,-2.155242065588633,0.10000000000000031,32088421.975644197,0.1837716228873471,0.9820974834469061
1832,1965,dagana,bouleydi,senegal,7,4,-0.478220884535751,1.0,16.58435183,-15.45257669,16.6,-15.45,16.47147469,-15.40508637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13777993152999532,0.0
1833,1815,st-louis,pikine,senegal,7,0,-0.265101297856811,,16.11042196,-16.49496496,16.1,-16.5,16.0110665,-16.49789432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08599088928769089,0.0
1834,1370,matam,nguidjilogne somona,senegal,17,0,-1.59858536390882,,15.9373344,-13.35219736,15.95,-13.35,16.0110665,-13.36263999,-1.464976143836975,-1.4993435621261597,1.4,0.5,-2.073451375961304,-0.5,85012463.82991388,0.14380216606801252,0.2996544329378138
1835,1410,matam,moderne ii,senegal,6,0,-1.44646513708413,,15.61359152,-13.32345921,15.6,-13.3,15.6680352,-13.36263999,-1.4188188016414642,-1.4215432703495026,1.25,0.4,-1.735464483499527,-0.3999999999999999,91726539.81112185,0.1472688548740653,0.07381355852213005
1836,1056,louga,santhiaba centre,senegal,9,1,1.11611184910981,0.0,15.6277561,-16.22782692,15.65,-16.25,15.6680352,-16.23192106,-1.5431695381800334,-1.5738041798273723,1.6666666666666667,0.3,-2.5588854551315308,-0.30000000000000004,30282955.40571375,0.16633043700660294,0.7111154181732052
1837,1811,st-louis,pikine,senegal,7,1,0.133342275491506,1.0,16.11042196,-16.49496496,16.1,-16.5,16.0110665,-16.49789432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08599088928769089,0.0
1838,1625,matam,diandioly,senegal,5,1,0.848169110153919,1.0,15.54077403,-13.24904558,15.55,-13.25,15.6680352,-13.36263999,-1.421538233757019,-1.421538233757019,1.0,0.4,-1.421538233757019,0.10000000000000009,25482874.922935735,0.14071257896116265,0.17870419711314503
1839,483,mbour,darou salam,senegal,12,3,-1.12897367502491,1.0,15.44284137,-14.05528102,15.45,-14.05,15.38130032,-14.01712506,-1.3363890647888184,-1.433099627494812,2.0,0.2,-2.6727781295776367,-0.19999999999999973,27289358.567014486,0.17132590395610106,1.8194241026731515
1840,1377,matam,nguidjilogne somono,senegal,18,2,0.470224613984286,1.0,15.9373344,-13.35219736,15.95,-13.35,16.0110665,-13.36263999,-1.464976143836975,-1.4993435621261597,1.4,0.5,-2.073451375961304,-0.5,85012463.82991388,0.14380216606801252,0.2996544329378138
1841,1113,kaolack,sara ndiougary,senegal,7,2,0.0066951770438307,1.0,,,,,14.72402296,-17.45998489,,,,,,,,,
1842,1964,dagana,bouleydi,senegal,19,1,-0.209324454005621,0.0,16.58435183,-15.45257669,16.6,-15.45,16.47147469,-15.40508637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13777993152999532,0.0
1843,549,pikine,samba niang,senegal,4,0,-0.165453311474064,,14.80972717,-15.90288816,14.8,-15.9,14.81724179,-15.88108409,-1.3709971904754639,-1.3709971904754639,1.0,0.2,-1.3709971904754639,-0.19999999999999973,51273248.72292103,0.18265194123499526,1.4760591207788578
1844,1501,matam,diamel,senegal,9,6,-0.79488496130963,1.0,15.83897387,-13.22043021,15.85,-13.2,15.71702669,-13.36263999,-1.4572212934494018,-1.4829920768737792,1.4,0.5,-2.045697331428528,-0.5,88268675.39040217,0.1521762469352469,0.1420883942981827
1845,1568,matam,mango,senegal,4,1,0.129325348030422,1.0,15.60094582,-13.322622,15.6,-13.3,15.6680352,-13.36263999,-1.4188188016414642,-1.4215432703495026,1.25,0.4,-1.735464483499527,-0.3999999999999999,91726539.81112185,0.1472688548740653,0.07381355852213005
1846,630,rufisque,niagha ouolof,senegal,11,0,-1.56294934061297,,14.80539524,-17.23892342,14.8,-17.25,14.81724179,-17.22764196,-1.7393890619277954,-1.7393890619277954,2.0,0.3,-3.478778123855591,-0.30000000000000004,154869.64796579359,0.1776861332432898,0.7546267487414203
1847,625,rufisque,niagha ouolof,senegal,10,0,0.560823438951166,,14.80539524,-17.23892342,14.8,-17.25,14.81724179,-17.22764196,-1.7393890619277954,-1.7393890619277954,2.0,0.3,-3.478778123855591,-0.30000000000000004,154869.64796579359,0.1776861332432898,0.7546267487414203
1848,1118,kaolack,sara ndiougary,senegal,10,1,-0.0983871173114819,1.0,,,,,14.72402296,-17.45998489,,,,,,,,,
1849,1502,matam,diamel,senegal,16,1,-2.33896384220687,1.0,15.83897387,-13.22043021,15.85,-13.2,15.71702669,-13.36263999,-1.4572212934494018,-1.4829920768737792,1.4,0.5,-2.045697331428528,-0.5,88268675.39040217,0.1521762469352469,0.1420883942981827
1850,634,rufisque,niagha ouolof,senegal,16,0,0.509052681827235,,14.80539524,-17.23892342,14.8,-17.25,14.81724179,-17.22764196,-1.7393890619277954,-1.7393890619277954,2.0,0.3,-3.478778123855591,-0.30000000000000004,154869.64796579359,0.1776861332432898,0.7546267487414203
